/home/pasquale/anaconda3/lib/python3.6/importlib/_bootstrap.py:219: RuntimeWarning: compiletime version 3.5 of module 'tensorflow.python.framework.fast_tensor_util' does not match runtime version 3.6
  return f(*args, **kwds)
/home/pasquale/anaconda3/lib/python3.6/site-packages/h5py/__init__.py:34: FutureWarning: Conversion of the second argument of issubdtype from `float` to `np.floating` is deprecated. In future, it will be treated as `np.float64 == np.dtype(float).type`.
  from ._conv import register_converters as _register_converters
INFO:nli-cli.py:Command line: -m cbilstm -b 32 -d 0.8 -r 300 -o adam --lr 0.001 -c 100 -e 100 --glove /home/pasquale/data/glove/glove.840B.300d.txt --save saved/snli/cbilstm/1/cbilstm
INFO:nli-cli.py:Reading corpus ..
2018-04-10 21:20:55.757135: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-04-10 21:20:55.896819: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2018-04-10 21:20:55.897158: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: TITAN X (Pascal) major: 6 minor: 1 memoryClockRate(GHz): 1.531
pciBusID: 0000:02:00.0
totalMemory: 11.90GiB freeMemory: 10.47GiB
2018-04-10 21:20:55.897171: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:02:00.0, compute capability: 6.1)
/home/pasquale/anaconda3/lib/python3.6/site-packages/tensorflow/python/ops/gradients_impl.py:96: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
INFO:root:discriminator/lstm/sequence1_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/hidden/kernel:0 ((600, 300)): 180000 params
INFO:root:discriminator/lstm/hidden/bias:0 ((300,)): 300 params
INFO:root:discriminator/lstm/classification/kernel:0 ((300, 3)): 900 params
INFO:root:discriminator/lstm/classification/bias:0 ((3,)): 3 params
INFO:nli-cli.py:Total Parameters: 3066003
INFO:root:discriminator/embeddings:0 ((43156, 300)): 12946800 params
INFO:root:discriminator/lstm/sequence1_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/hidden/kernel:0 ((600, 300)): 180000 params
INFO:root:discriminator/lstm/hidden/bias:0 ((300,)): 300 params
INFO:root:discriminator/lstm/classification/kernel:0 ((300, 3)): 900 params
INFO:root:discriminator/lstm/classification/bias:0 ((3,)): 3 params
INFO:nli-cli.py:Total Discriminator Parameters: 16012803
INFO:root:discriminator/lstm/sequence1_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence1_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/FW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/kernel:0 ((600, 1200)): 720000 params
INFO:root:discriminator/lstm/sequence2_rnn/BW/bias:0 ((1200,)): 1200 params
INFO:root:discriminator/lstm/hidden/kernel:0 ((600, 300)): 180000 params
INFO:root:discriminator/lstm/hidden/bias:0 ((300,)): 300 params
INFO:root:discriminator/lstm/classification/kernel:0 ((300, 3)): 900 params
INFO:root:discriminator/lstm/classification/bias:0 ((3,)): 3 params
INFO:nli-cli.py:Total Trainable Discriminator Parameters: 3066003
INFO:nli-cli.py:Epoch 1, Batch 100	Loss: 0.0329 ± 0.0020
INFO:nli-cli.py:Epoch 30, Batch 11828	Loss: 0.0021 ± 0.0029
INFO:nli-cli.py:Epoch 30, Batch 11928	Loss: 0.0019 ± 0.0026
INFO:nli-cli.py:Epoch 30, Batch 12028	Loss: 0.0016 ± 0.0027
INFO:nli-cli.py:Epoch 30, Batch 12128	Loss: 0.0014 ± 0.0018
INFO:nli-cli.py:Epoch 30, Batch 12228	Loss: 0.0016 ± 0.0020
INFO:nli-cli.py:Epoch 30, Batch 12328	Loss: 0.0015 ± 0.0019
INFO:nli-cli.py:Epoch 30, Batch 12428	Loss: 0.0019 ± 0.0021
INFO:nli-cli.py:Epoch 30, Batch 12528	Loss: 0.0013 ± 0.0016
INFO:nli-cli.py:Epoch 30, Batch 12628	Loss: 0.0014 ± 0.0017
INFO:nli-cli.py:Epoch 30, Batch 12728	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 30, Batch 12828	Loss: 0.0014 ± 0.0015
INFO:nli-cli.py:Epoch 30, Batch 12928	Loss: 0.0015 ± 0.0020
INFO:nli-cli.py:Epoch 30, Batch 13028	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 30, Batch 13128	Loss: 0.0013 ± 0.0015
INFO:nli-cli.py:Epoch 30, Batch 13228	Loss: 0.0018 ± 0.0024
INFO:nli-cli.py:Epoch 30, Batch 13328	Loss: 0.0014 ± 0.0018
INFO:nli-cli.py:Epoch 30, Batch 13428	Loss: 0.0016 ± 0.0020
INFO:nli-cli.py:Epoch 30, Batch 13528	Loss: 0.0014 ± 0.0015
INFO:nli-cli.py:Epoch 30, Batch 13628	Loss: 0.0019 ± 0.0026
INFO:nli-cli.py:Epoch 30, Batch 13728	Loss: 0.0015 ± 0.0022
INFO:nli-cli.py:Epoch 30, Batch 13828	Loss: 0.0019 ± 0.0021
INFO:nli-cli.py:Epoch 30, Batch 13928	Loss: 0.0013 ± 0.0015
INFO:nli-cli.py:Epoch 30, Batch 14028	Loss: 0.0019 ± 0.0020
INFO:nli-cli.py:Epoch 30, Batch 14128	Loss: 0.0016 ± 0.0022
INFO:nli-cli.py:Epoch 30, Batch 14228	Loss: 0.0015 ± 0.0020
INFO:nli-cli.py:Epoch 30, Batch 14328	Loss: 0.0015 ± 0.0017
INFO:nli-cli.py:Epoch 30, Batch 14428	Loss: 0.0018 ± 0.0019
INFO:nli-cli.py:Epoch 30, Batch 14528	Loss: 0.0017 ± 0.0023
INFO:nli-cli.py:Epoch 30, Batch 14628	Loss: 0.0016 ± 0.0018
INFO:nli-cli.py:Epoch 30, Batch 14728	Loss: 0.0014 ± 0.0019
INFO:nli-cli.py:Epoch 30, Batch 14828	Loss: 0.0017 ± 0.0020
INFO:nli-cli.py:Epoch 30, Batch 14928	Loss: 0.0014 ± 0.0015
INFO:nli-cli.py:Epoch 30, Batch 15028	Loss: 0.0014 ± 0.0019
INFO:nli-cli.py:Epoch 30, Batch 15128	Loss: 0.0014 ± 0.0020
INFO:nli-cli.py:Epoch 30, Batch 15228	Loss: 0.0014 ± 0.0017
INFO:nli-cli.py:Epoch 30, Batch 15328	Loss: 0.0015 ± 0.0017
INFO:nli-cli.py:Epoch 30, Batch 15428	Loss: 0.0014 ± 0.0018
INFO:nli-cli.py:Epoch 30, Batch 15528	Loss: 0.0015 ± 0.0022
INFO:nli-cli.py:Epoch 30, Batch 15628	Loss: 0.0016 ± 0.0019
INFO:nli-cli.py:Epoch 30, Batch 15728	Loss: 0.0014 ± 0.0019
INFO:nli-cli.py:Epoch 30, Batch 15828	Loss: 0.0016 ± 0.0020
INFO:nli-cli.py:Epoch 30, Batch 15928	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 30, Batch 16028	Loss: 0.0013 ± 0.0019
INFO:nli-cli.py:Epoch 30, Batch 16128	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 30, Batch 16228	Loss: 0.0015 ± 0.0018
INFO:nli-cli.py:Epoch 30, Batch 16328	Loss: 0.0019 ± 0.0029
INFO:nli-cli.py:Epoch 30, Batch 16428	Loss: 0.0013 ± 0.0016
INFO:nli-cli.py:Epoch 30, Batch 16528	Loss: 0.0010 ± 0.0012
INFO:nli-cli.py:Epoch 30, Batch 16628	Loss: 0.0014 ± 0.0022
INFO:nli-cli.py:Epoch 30, Batch 16728	Loss: 0.0012 ± 0.0014
INFO:nli-cli.py:Epoch 30, Batch 16828	Loss: 0.0012 ± 0.0016
INFO:nli-cli.py:Epoch 30, Batch 16928	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 30, Batch 17028	Loss: 0.0013 ± 0.0016
INFO:nli-cli.py:Epoch 30, Batch 17128	Loss: 0.0017 ± 0.0021
INFO:nli-cli.py:Epoch 30	Validation Accuracy: 0.8063 ± 0.3952, Test Accuracy: 0.7989 ± 0.4009
INFO:nli-cli.py:Epoch 31, Batch 60	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 160	Loss: 0.0006 ± 0.0009
INFO:nli-cli.py:Epoch 31, Batch 260	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 360	Loss: 0.0012 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 460	Loss: 0.0009 ± 0.0012
INFO:nli-cli.py:Epoch 31, Batch 560	Loss: 0.0009 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 660	Loss: 0.0013 ± 0.0025
INFO:nli-cli.py:Epoch 31, Batch 760	Loss: 0.0010 ± 0.0012
INFO:nli-cli.py:Epoch 31, Batch 860	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 960	Loss: 0.0009 ± 0.0013
INFO:nli-cli.py:Epoch 31, Batch 1060	Loss: 0.0010 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 1160	Loss: 0.0009 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 1260	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 1360	Loss: 0.0013 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 1460	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 1560	Loss: 0.0008 ± 0.0012
INFO:nli-cli.py:Epoch 31, Batch 1660	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 1760	Loss: 0.0012 ± 0.0022
INFO:nli-cli.py:Epoch 31, Batch 1860	Loss: 0.0007 ± 0.0010
INFO:nli-cli.py:Epoch 31, Batch 1960	Loss: 0.0011 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 2060	Loss: 0.0009 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 2160	Loss: 0.0008 ± 0.0010
INFO:nli-cli.py:Epoch 31, Batch 2260	Loss: 0.0008 ± 0.0012
INFO:nli-cli.py:Epoch 31, Batch 2360	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 2460	Loss: 0.0009 ± 0.0013
INFO:nli-cli.py:Epoch 31, Batch 2560	Loss: 0.0012 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 2660	Loss: 0.0009 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 2760	Loss: 0.0011 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 2860	Loss: 0.0009 ± 0.0012
INFO:nli-cli.py:Epoch 31, Batch 2960	Loss: 0.0009 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 3060	Loss: 0.0014 ± 0.0023
INFO:nli-cli.py:Epoch 31, Batch 3160	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 3260	Loss: 0.0011 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 3360	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 3460	Loss: 0.0013 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 3560	Loss: 0.0013 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 3660	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 3760	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 3860	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 3960	Loss: 0.0012 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 4060	Loss: 0.0010 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 4160	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 4260	Loss: 0.0013 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 4360	Loss: 0.0011 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 4460	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 4560	Loss: 0.0014 ± 0.0029
INFO:nli-cli.py:Epoch 31, Batch 4660	Loss: 0.0013 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 4760	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 4860	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 4960	Loss: 0.0018 ± 0.0044
INFO:nli-cli.py:Epoch 31, Batch 5060	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 5160	Loss: 0.0011 ± 0.0013
INFO:nli-cli.py:Epoch 31, Batch 5260	Loss: 0.0014 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 5360	Loss: 0.0013 ± 0.0023
INFO:nli-cli.py:Epoch 31, Batch 5460	Loss: 0.0015 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 5560	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 5660	Loss: 0.0012 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 5760	Loss: 0.0009 ± 0.0013
INFO:nli-cli.py:Epoch 31, Batch 5860	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 5960	Loss: 0.0010 ± 0.0012
INFO:nli-cli.py:Epoch 31, Batch 6060	Loss: 0.0010 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 6160	Loss: 0.0014 ± 0.0022
INFO:nli-cli.py:Epoch 31, Batch 6260	Loss: 0.0015 ± 0.0022
INFO:nli-cli.py:Epoch 31, Batch 6360	Loss: 0.0014 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 6460	Loss: 0.0015 ± 0.0022
INFO:nli-cli.py:Epoch 31, Batch 6560	Loss: 0.0014 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 6660	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 6760	Loss: 0.0012 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 6860	Loss: 0.0012 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 6960	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 7060	Loss: 0.0014 ± 0.0023
INFO:nli-cli.py:Epoch 31, Batch 7160	Loss: 0.0013 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 7260	Loss: 0.0013 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 7360	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 7460	Loss: 0.0015 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 7560	Loss: 0.0015 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 7660	Loss: 0.0010 ± 0.0013
INFO:nli-cli.py:Epoch 31, Batch 7760	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 7860	Loss: 0.0012 ± 0.0013
INFO:nli-cli.py:Epoch 31, Batch 7960	Loss: 0.0010 ± 0.0011
INFO:nli-cli.py:Epoch 31, Batch 8060	Loss: 0.0014 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 8160	Loss: 0.0016 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 8260	Loss: 0.0015 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 8360	Loss: 0.0015 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 8460	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 8560	Loss: 0.0010 ± 0.0013
INFO:nli-cli.py:Epoch 31, Batch 8660	Loss: 0.0013 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 8760	Loss: 0.0011 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 8860	Loss: 0.0013 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 8960	Loss: 0.0013 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 9060	Loss: 0.0017 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 9160	Loss: 0.0013 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 9260	Loss: 0.0015 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 9360	Loss: 0.0014 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 9460	Loss: 0.0014 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 9560	Loss: 0.0014 ± 0.0023
INFO:nli-cli.py:Epoch 31, Batch 9660	Loss: 0.0010 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 9760	Loss: 0.0012 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 9860	Loss: 0.0012 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 9960	Loss: 0.0015 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 10060	Loss: 0.0013 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 10160	Loss: 0.0013 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 10260	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 10360	Loss: 0.0014 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 10460	Loss: 0.0023 ± 0.0038
INFO:nli-cli.py:Epoch 31, Batch 10560	Loss: 0.0013 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 10660	Loss: 0.0017 ± 0.0025
INFO:nli-cli.py:Epoch 31, Batch 10760	Loss: 0.0010 ± 0.0013
INFO:nli-cli.py:Epoch 31, Batch 10860	Loss: 0.0018 ± 0.0025
INFO:nli-cli.py:Epoch 31, Batch 10960	Loss: 0.0014 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 11060	Loss: 0.0014 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 11160	Loss: 0.0015 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 11260	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 11360	Loss: 0.0018 ± 0.0025
INFO:nli-cli.py:Epoch 31, Batch 11460	Loss: 0.0014 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 11560	Loss: 0.0013 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 11660	Loss: 0.0015 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 11760	Loss: 0.0014 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 11860	Loss: 0.0016 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 11960	Loss: 0.0013 ± 0.0025
INFO:nli-cli.py:Epoch 31, Batch 12060	Loss: 0.0015 ± 0.0022
INFO:nli-cli.py:Epoch 31, Batch 12160	Loss: 0.0013 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 12260	Loss: 0.0018 ± 0.0028
INFO:nli-cli.py:Epoch 31, Batch 12360	Loss: 0.0016 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 12460	Loss: 0.0016 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 12560	Loss: 0.0012 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 12660	Loss: 0.0014 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 12760	Loss: 0.0016 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 12860	Loss: 0.0014 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 12960	Loss: 0.0012 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 13060	Loss: 0.0015 ± 0.0024
INFO:nli-cli.py:Epoch 31, Batch 13160	Loss: 0.0018 ± 0.0027
INFO:nli-cli.py:Epoch 31, Batch 13260	Loss: 0.0016 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 13360	Loss: 0.0016 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 13460	Loss: 0.0018 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 13560	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 13660	Loss: 0.0014 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 13760	Loss: 0.0013 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 13860	Loss: 0.0017 ± 0.0022
INFO:nli-cli.py:Epoch 31, Batch 13960	Loss: 0.0020 ± 0.0026
INFO:nli-cli.py:Epoch 31, Batch 14060	Loss: 0.0018 ± 0.0022
INFO:nli-cli.py:Epoch 31, Batch 14160	Loss: 0.0015 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 14260	Loss: 0.0018 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 14360	Loss: 0.0014 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 14460	Loss: 0.0019 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 14560	Loss: 0.0017 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 14660	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 14760	Loss: 0.0014 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 14860	Loss: 0.0016 ± 0.0023
INFO:nli-cli.py:Epoch 31, Batch 14960	Loss: 0.0014 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 15060	Loss: 0.0012 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 15160	Loss: 0.0013 ± 0.0013
INFO:nli-cli.py:Epoch 31, Batch 15260	Loss: 0.0014 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 15360	Loss: 0.0016 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 15460	Loss: 0.0011 ± 0.0014
INFO:nli-cli.py:Epoch 31, Batch 15560	Loss: 0.0012 ± 0.0017
INFO:nli-cli.py:Epoch 31, Batch 15660	Loss: 0.0010 ± 0.0013
INFO:nli-cli.py:Epoch 31, Batch 15760	Loss: 0.0015 ± 0.0018
INFO:nli-cli.py:Epoch 31, Batch 15860	Loss: 0.0013 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 15960	Loss: 0.0015 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 16060	Loss: 0.0012 ± 0.0016
INFO:nli-cli.py:Epoch 31, Batch 16160	Loss: 0.0013 ± 0.0015
INFO:nli-cli.py:Epoch 31, Batch 16260	Loss: 0.0017 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 16360	Loss: 0.0018 ± 0.0022
INFO:nli-cli.py:Epoch 31, Batch 16460	Loss: 0.0015 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 16560	Loss: 0.0016 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 16660	Loss: 0.0016 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 16760	Loss: 0.0018 ± 0.0026
INFO:nli-cli.py:Epoch 31, Batch 16860	Loss: 0.0015 ± 0.0019
INFO:nli-cli.py:Epoch 31, Batch 16960	Loss: 0.0016 ± 0.0020
INFO:nli-cli.py:Epoch 31, Batch 17060	Loss: 0.0017 ± 0.0021
INFO:nli-cli.py:Epoch 31, Batch 17160	Loss: 0.0015 ± 0.0018
INFO:nli-cli.py:Epoch 31	Validation Accuracy: 0.8066 ± 0.3949, Test Accuracy: 0.8032 ± 0.3976
INFO:nli-cli.py:Epoch 32, Batch 92	Loss: 0.0013 ± 0.0028
INFO:nli-cli.py:Epoch 32, Batch 192	Loss: 0.0009 ± 0.0013
INFO:nli-cli.py:Epoch 32, Batch 292	Loss: 0.0014 ± 0.0020
INFO:nli-cli.py:Epoch 32, Batch 392	Loss: 0.0013 ± 0.0018
INFO:nli-cli.py:Epoch 32, Batch 492	Loss: 0.0011 ± 0.0012
INFO:nli-cli.py:Epoch 32, Batch 592	Loss: 0.0008 ± 0.0009
INFO:nli-cli.py:Epoch 32, Batch 692	Loss: 0.0008 ± 0.0013
INFO:nli-cli.py:Epoch 32, Batch 792	Loss: 0.0010 ± 0.0013
INFO:nli-cli.py:Epoch 32, Batch 892	Loss: 0.0009 ± 0.0012
INFO:nli-cli.py:Epoch 32, Batch 992	Loss: 0.0010 ± 0.0014
INFO:nli-cli.py:Epoch 32, Batch 1092	Loss: 0.0009 ± 0.0013
INFO:nli-cli.py:Epoch 32, Batch 1192	Loss: 0.0008 ± 0.0014
INFO:nli-cli.py:Epoch 32, Batch 1292	Loss: 0.0011 ± 0.0018
INFO:nli-cli.py:Epoch 32, Batch 1392	Loss: 0.0006 ± 0.0010
INFO:nli-cli.py:Epoch 32, Batch 1492	Loss: 0.0009 ± 0.0013
INFO:nli-cli.py:Epoch 32, Batch 1592	Loss: 0.0009 ± 0.0011
INFO:nli-cli.py:Epoch 32, Batch 1692	Loss: 0.0011 ± 0.0016
INFO:nli-cli.py:Epoch 32, Batch 1792	Loss: 0.0008 ± 0.0011
INFO:nli-cli.py:Epoch 32, Batch 1892	Loss: 0.0011 ± 0.0015
INFO:nli-cli.py:Epoch 32, Batch 1992	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 32, Batch 2092	Loss: 0.0012 ± 0.0016
INFO:nli-cli.py:Epoch 32, Batch 2192	Loss: 0.0009 ± 0.0015
INFO:nli-cli.py:Epoch 32, Batch 2292	Loss: 0.0010 ± 0.0015
INFO:nli-cli.py:Epoch 32, Batch 2392	Loss: 0.0010 ± 0.0014
INFO:nli-cli.py:Epoch 32, Batch 2492	Loss: 0.0009 ± 0.0014
INFO:nli-cli.py:Epoch 32, Batch 2592	Loss: 0.0011 ± 0.0019
INFO:nli-cli.py:Epoch 32, Batch 2692	Loss: 0.0009 ± 0.0016
INFO:nli-cli.py:Epoch 32, Batch 2792	Loss: 0.0008 ± 0.0011
INFO:nli-cli.py:Epoch 32, Batch 2892	Loss: 0.0012 ± 0.0020
